,match_id,match_utc,match_day_of_week,match_month,match_year,match_season,home_team_id,home_team_name,home_team_score,home_team_result,away_team_id,away_team_name,away_team_score,away_team_result,home_corners,home_crossing,home_dribbling,home_finishing,home_first_touch,home_free_kick_taking,home_heading,home_long_shots,home_long_throws,home_marking,home_passing,home_penalty_taking,home_tackling,home_technique,home_aggression,home_anticipation,home_bravery,home_composure,home_concentration,home_vision,home_decisions,home_determination,home_flair,home_leadership,home_off_the_ball,home_teamwork,home_work_rate,home_acceleration,home_agility,home_balance,home_jumping_reach,home_natural_fitness,home_pace,home_stamina,home_strength,home_stability,home_foul,home_contest_performance,home_injury,home_diversity,home_aerial_reach,home_command_of_area,home_communication,home_eccentricity,home_handling,home_kicking,home_one_on_ones,home_reflexes,home_rushing_out,home_punching,home_throwing,home_adaptation,home_ambition,home_argue,home_loyal,home_resistant_to_stress,home_professional,home_sportsmanship,home_emotional_control,away_corners,away_crossing,away_dribbling,away_finishing,away_first_touch,away_free_kick_taking,away_heading,away_long_shots,away_long_throws,away_marking,away_passing,away_penalty_taking,away_tackling,away_technique,away_aggression,away_anticipation,away_bravery,away_composure,away_concentration,away_vision,away_decisions,away_determination,away_flair,away_leadership,away_off_the_ball,away_teamwork,away_work_rate,away_acceleration,away_agility,away_balance,away_jumping_reach,away_natural_fitness,away_pace,away_stamina,away_strength,away_stability,away_foul,away_contest_performance,away_injury,away_diversity,away_aerial_reach,away_command_of_area,away_communication,away_eccentricity,away_handling,away_kicking,away_one_on_ones,away_reflexes,away_rushing_out,away_punching,away_throwing,away_adaptation,away_ambition,away_argue,away_loyal,away_resistant_to_stress,away_professional,away_sportsmanship,away_emotional_control,home_form,away_form
323,3609984,2021-09-25T14:00:00.000Z,5,9,2021,3,8463,Leeds United,1,L,8654,West Ham United,2,W,5.514705882352941,7.397058823529412,8.220588235294118,5.970588235294118,12.029411764705882,6.426470588235294,9.794117647058824,6.0,4.3088235294117645,5.911764705882353,11.661764705882351,6.617647058823529,6.470588235294118,12.426470588235292,12.75,14.044117647058824,14.573529411764708,12.102941176470589,11.338235294117649,10.808823529411764,11.735294117647058,13.0,8.058823529411764,10.352941176470589,8.970588235294118,13.176470588235292,13.073529411764708,12.455882352941176,14.632352941176473,12.5,13.970588235294118,14.367647058823527,12.558823529411764,14.029411764705882,10.102941176470589,11.720588235294118,7.955882352941177,12.852941176470589,7.470588235294118,9.514705882352942,8.058823529411764,7.073529411764706,6.367647058823529,5.220588235294118,6.191176470588236,6.176470588235294,7.279411764705882,7.529411764705882,6.323529411764706,5.235294117647059,6.470588235294118,12.367647058823527,12.764705882352942,5.426470588235294,12.147058823529411,11.808823529411764,14.176470588235292,11.588235294117649,13.5,7.362694300518135,10.751295336787564,11.642487046632125,9.756476683937825,12.507772020725389,8.512953367875648,12.637305699481866,9.787564766839376,7.533678756476684,10.735751295336788,12.55958549222798,10.76683937823834,12.823834196891193,12.295336787564766,11.99481865284974,13.66321243523316,12.621761658031089,14.217616580310882,13.632124352331608,11.45077720207254,13.72538860103627,15.487046632124352,10.098445595854924,10.512953367875648,12.424870466321243,14.606217616580311,15.50259067357513,13.461139896373057,13.186528497409329,13.73056994818653,11.94818652849741,14.813471502590671,13.05699481865285,14.901554404145076,12.911917098445596,15.632124352331608,8.103626943005182,14.036269430051814,7.870466321243524,12.782383419689118,3.3678756476683938,3.616580310880829,3.8808290155440415,2.8134715025906734,3.1761658031088085,3.2746113989637307,3.5751295336787563,3.7823834196891193,3.704663212435233,3.373056994818653,3.4093264248704664,12.720207253886011,14.8860103626943,5.647668393782383,13.409326424870466,13.481865284974091,15.694300518134716,14.751295336787564,14.352331606217616,8,8
325,3609988,2021-09-25T14:00:00.000Z,5,9,2021,3,9817,Watford,1,L,10261,Newcastle United,1,W,9.0,12.0,14.0,13.0,13.0,9.0,9.0,10.0,5.0,6.0,12.0,14.0,8.0,14.0,14.0,12.0,16.0,14.0,10.0,7.0,9.0,12.0,14.0,8.0,10.0,10.0,10.0,18.0,15.0,12.0,7.0,13.0,18.0,13.0,13.0,8.0,12.0,12.0,5.0,10.0,1.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,1.0,1.0,3.0,12.0,16.0,8.0,8.0,11.0,7.0,8.0,9.0,9.091836734693878,11.183673469387756,14.20408163265306,11.806122448979592,13.60204081632653,9.887755102040815,8.959183673469388,10.653061224489797,5.1020408163265305,7.683673469387755,12.887755102040815,9.29591836734694,11.540816326530612,13.46938775510204,10.714285714285714,12.255102040816327,13.653061224489797,12.591836734693878,12.0,13.0,12.408163265306122,11.428571428571429,13.76530612244898,7.459183673469388,13.93877551020408,15.06122448979592,16.163265306122447,14.03061224489796,13.785714285714286,12.86734693877551,9.285714285714286,11.693877551020408,14.56122448979592,14.806122448979592,12.76530612244898,13.33673469387755,7.816326530612245,11.775510204081632,9.76530612244898,11.887755102040815,1.7857142857142858,2.2857142857142856,2.2551020408163267,2.224489795918368,2.4489795918367347,2.795918367346939,1.969387755102041,2.204081632653061,1.673469387755102,1.6938775510204085,1.8673469387755104,14.06122448979592,13.091836734693878,7.86734693877551,11.122448979591836,11.5,12.142857142857142,11.13265306122449,12.744897959183673,4,6
326,3609980,2021-09-25T16:30:00.000Z,5,9,2021,3,9937,Brentford,3,L,8650,Liverpool,3,W,6.278409090909091,9.284090909090908,11.068181818181818,9.409090909090908,12.056818181818182,6.767045454545454,12.028409090909092,8.852272727272727,7.329545454545454,8.755681818181818,12.903409090909092,9.261363636363637,9.943181818181818,12.6875,13.403409090909092,12.994318181818182,14.210227272727272,13.386363636363637,13.022727272727272,12.9375,12.670454545454543,15.028409090909092,11.193181818181818,11.198863636363637,10.494318181818182,13.857954545454543,14.693181818181818,13.340909090909092,12.619318181818182,12.534090909090908,12.295454545454543,14.642045454545457,13.471590909090908,13.642045454545457,12.863636363636363,14.380681818181818,7.965909090909091,13.420454545454543,6.948863636363637,10.619318181818182,3.761363636363636,3.522727272727273,4.0625,3.9431818181818175,4.255681818181818,3.636363636363636,3.613636363636364,4.159090909090909,4.068181818181818,4.017045454545454,3.6875,13.761363636363637,14.210227272727272,7.784090909090909,12.715909090909092,13.352272727272728,14.204545454545457,11.244318181818182,12.522727272727272,8.689024390243903,10.981707317073171,12.926829268292684,8.695121951219512,15.96341463414634,9.140243902439025,11.646341463414634,8.585365853658537,8.323170731707316,11.182926829268292,14.768292682926829,10.176829268292684,11.481707317073171,15.310975609756095,13.96341463414634,15.426829268292684,13.579268292682928,15.560975609756095,14.475609756097562,13.908536585365852,15.420731707317072,16.701219512195124,12.652439024390244,12.689024390243905,13.121951219512194,14.957317073170731,15.402439024390244,14.817073170731708,14.335365853658535,14.951219512195122,12.298780487804878,16.109756097560975,15.00609756097561,14.810975609756095,14.329268292682928,15.804878048780488,9.079268292682928,15.774390243902438,6.713414634146342,7.98170731707317,4.219512195121951,3.548780487804878,3.8963414634146334,3.426829268292683,4.012195121951219,3.725609756097561,5.152439024390244,3.8963414634146334,4.7560975609756095,4.0060975609756095,4.097560975609756,15.859756097560975,16.908536585365855,7.146341463414634,14.871951219512194,15.890243902439025,16.908536585365855,13.21951219512195,15.804878048780488,8,6
327,3609987,2021-09-26T13:00:00.000Z,6,9,2021,3,8466,Southampton,0,L,8602,Wolverhampton Wanderers,1,W,10.169117647058824,11.955882352941176,12.022058823529411,11.080882352941176,12.992647058823527,10.095588235294118,10.632352941176473,10.338235294117649,6.382352941176471,9.602941176470589,12.941176470588236,9.029411764705882,11.742647058823527,13.404411764705882,11.882352941176473,13.411764705882351,12.875,12.970588235294118,11.830882352941176,13.058823529411764,12.573529411764708,14.433823529411764,10.720588235294118,10.757352941176473,11.970588235294118,14.705882352941176,15.25,13.573529411764708,13.602941176470589,12.625,9.426470588235292,16.110294117647058,13.213235294117649,16.191176470588236,12.507352941176473,13.911764705882351,7.735294117647059,10.757352941176473,6.360294117647059,12.610294117647058,2.794117647058824,1.9852941176470589,1.9779411764705883,2.389705882352941,1.875,1.8308823529411764,2.5955882352941178,2.125,2.147058823529412,2.301470588235294,1.463235294117647,10.985294117647058,12.779411764705882,6.705882352941177,13.779411764705882,12.632352941176473,14.242647058823527,12.198529411764708,12.911764705882351,7.515923566878981,9.439490445859873,11.94267515923567,8.038216560509554,12.980891719745223,9.414012738853502,10.337579617834397,8.197452229299364,6.248407643312102,9.45859872611465,13.012738853503183,8.45859872611465,10.178343949044589,13.764331210191084,12.229299363057326,13.987261146496817,14.254777070063694,12.719745222929935,12.305732484076431,13.05732484076433,12.210191082802549,15.35031847133758,10.910828025477707,9.936305732484076,11.095541401273886,13.80891719745223,13.910828025477707,13.0,14.05095541401274,13.51592356687898,10.97452229299363,13.560509554140127,12.777070063694268,13.777070063694268,11.630573248407645,13.59235668789809,10.171974522292992,13.840764331210192,8.751592356687897,12.40764331210191,4.082802547770701,4.573248407643312,4.318471337579618,3.872611464968153,4.254777070063694,3.554140127388535,4.146496815286624,4.942675159235669,4.515923566878981,3.7961783439490446,4.146496815286624,12.012738853503183,14.210191082802549,6.8789808917197455,12.54140127388535,14.414012738853502,15.038216560509554,12.477707006369426,13.210191082802549,8,8
328,3609979,2021-09-26T15:30:00.000Z,6,9,2021,3,9825,Arsenal,3,W,8586,Tottenham Hotspur,1,L,7.673366834170854,10.105527638190956,11.396984924623116,8.165829145728644,14.035175879396984,8.708542713567839,11.105527638190956,9.954773869346734,6.658291457286432,10.35175879396985,14.35678391959799,7.698492462311558,10.547738693467336,14.236180904522612,12.748743718592964,14.814070351758794,13.753768844221106,13.507537688442213,12.603015075376884,14.56281407035176,14.311557788944723,14.346733668341708,12.552763819095478,11.201005025125628,12.623115577889449,15.5678391959799,13.793969849246231,12.798994974874372,13.92964824120603,13.386934673366834,12.733668341708542,12.874371859296485,12.879396984924623,14.693467336683415,13.5678391959799,12.984924623115578,9.72361809045226,12.597989949748744,7.64321608040201,13.271356783919598,3.5326633165829144,3.798994974874372,3.8894472361809047,3.3618090452261304,3.487437185929648,3.969849246231156,3.8241206030150754,4.165829145728643,3.120603015075377,3.1959798994974875,4.648241206030151,14.190954773869349,14.311557788944723,7.809045226130653,12.879396984924623,13.482412060301508,14.738693467336685,11.653266331658292,11.613065326633166,8.825757575757576,11.295454545454543,11.522727272727272,12.159090909090908,12.818181818181818,10.772727272727272,11.477272727272728,10.568181818181818,6.0,9.318181818181818,13.613636363636363,10.537878787878787,12.166666666666666,14.106060606060606,13.515151515151516,14.946969696969695,13.727272727272728,13.803030303030305,13.681818181818182,13.083333333333334,14.583333333333334,16.431818181818183,9.553030303030305,13.5,12.87878787878788,15.590909090909092,15.954545454545457,12.295454545454543,12.348484848484848,12.530303030303031,12.348484848484848,16.21969696969697,13.757575757575758,15.87121212121212,14.045454545454543,14.87878787878788,7.098484848484849,13.37878787878788,8.522727272727273,11.840909090909092,3.2045454545454546,3.7196969696969697,4.166666666666667,3.393939393939394,4.757575757575758,3.9696969696969697,3.727272727272727,3.803030303030303,3.484848484848485,3.742424242424242,3.075757575757576,13.651515151515152,16.28030303030303,9.007575757575758,12.893939393939394,14.954545454545457,17.03030303030303,11.924242424242424,14.022727272727272,4,4
329,3609982,2021-09-27T19:00:00.000Z,0,9,2021,3,9826,Crystal Palace,1,L,10204,Brighton & Hove Albion,1,W,6.657754010695188,8.748663101604278,11.04812834224599,8.320855614973262,12.267379679144383,8.058823529411764,10.470588235294118,8.545454545454545,6.609625668449198,10.245989304812834,12.224598930481283,8.893048128342246,11.315508021390375,12.545454545454543,12.406417112299463,13.331550802139038,13.310160427807489,13.240641711229946,13.13903743315508,11.433155080213904,12.705882352941176,14.93048128342246,9.941176470588236,10.647058823529411,10.679144385026738,13.385026737967914,13.844919786096256,13.29946524064171,13.058823529411764,13.315508021390375,13.11229946524064,14.732620320855617,13.229946524064172,14.433155080213904,13.3475935828877,13.379679144385026,8.090909090909092,12.716577540106952,6.652406417112299,10.090909090909092,3.732620320855615,3.86096256684492,3.0962566844919786,2.839572192513369,3.72192513368984,3.4705882352941178,3.716577540106952,3.844919786096257,3.3475935828877006,3.8181818181818175,3.411764705882353,12.475935828877006,14.352941176470589,5.941176470588236,12.422459893048128,12.855614973262032,14.016042780748664,11.02673796791444,11.454545454545457,9.073298429319372,10.235602094240836,10.151832460732985,9.486910994764395,13.219895287958115,7.973821989528796,9.952879581151832,7.628272251308901,6.790575916230367,9.842931937172777,13.581151832460732,8.93717277486911,10.361256544502618,14.010471204188482,12.926701570680628,13.528795811518323,14.366492146596858,13.738219895287958,13.832460732984291,12.780104712041885,13.403141361256544,14.267015706806284,11.06282722513089,11.350785340314136,11.602094240837696,13.900523560209423,14.099476439790577,11.989528795811518,12.099476439790577,11.586387434554974,12.455497382198953,13.49738219895288,12.486910994764395,14.00523560209424,12.602094240837696,13.905759162303664,7.926701570680628,13.13612565445026,8.879581151832461,12.37696335078534,3.837696335078534,3.7958115183246073,3.56020942408377,3.486910994764398,3.696335078534031,3.968586387434555,3.62303664921466,2.905759162303665,3.413612565445026,3.183246073298429,3.5654450261780104,13.764397905759164,13.13612565445026,4.774869109947644,13.586387434554974,12.277486910994764,14.93193717277487,12.361256544502618,12.842931937172777,4,6
330,3609995,2021-10-02T11:30:00.000Z,5,10,2021,3,10260,Manchester United,1,L,8668,Everton,1,W,9.064,9.744,10.264,8.288,14.256,9.752,9.384,7.696,6.808,9.008,13.04,9.552,10.616,13.2,11.568,14.24,13.6,12.352,12.856,10.664,12.272,13.736,10.776,11.472,12.2,13.624,13.176,14.336,15.288,13.312,12.56,15.632,14.432,15.792,12.952,12.584,9.6,13.84,6.752,14.328,4.72,3.064,3.704,3.184,4.76,5.04,4.312,5.32,2.36,3.872,3.08,15.064,15.608,6.536,13.28,13.096,15.024,13.208,14.328,9.088235294117649,9.264705882352942,9.519607843137257,8.009803921568627,12.42156862745098,9.990196078431373,9.53921568627451,8.676470588235293,6.5,7.852941176470588,12.450980392156865,7.137254901960785,8.392156862745098,13.57843137254902,12.666666666666666,12.65686274509804,12.34313725490196,11.794117647058824,12.294117647058824,12.480392156862743,11.676470588235292,14.666666666666666,9.137254901960784,10.34313725490196,9.205882352941176,12.333333333333334,13.27450980392157,12.941176470588236,14.31372549019608,12.009803921568627,11.42156862745098,14.303921568627452,12.794117647058824,14.058823529411764,12.27450980392157,11.588235294117649,9.480392156862743,12.264705882352942,7.627450980392157,9.392156862745098,4.676470588235294,5.411764705882353,5.068627450980392,4.352941176470588,5.049019607843137,5.990196078431373,5.578431372549019,5.823529411764706,4.8431372549019605,4.235294117647059,4.5588235294117645,11.65686274509804,14.31372549019608,5.568627450980392,12.53921568627451,12.42156862745098,14.852941176470589,11.68627450980392,11.107843137254902,8,4
331,3609998,2021-10-02T14:00:00.000Z,5,10,2021,3,8602,Wolverhampton Wanderers,2,W,10261,Newcastle United,1,L,8.055900621118013,9.652173913043478,11.583850931677018,8.428571428571429,12.875776397515528,10.434782608695652,10.645962732919257,9.273291925465838,6.509316770186335,9.993788819875776,13.652173913043478,9.503105590062113,11.111801242236025,13.975155279503106,11.993788819875776,14.459627329192546,13.857142857142858,13.540372670807454,13.043478260869565,13.677018633540373,12.98136645962733,15.602484472049689,10.161490683229813,10.826086956521738,10.726708074534162,14.62111801242236,13.881987577639752,12.496894409937887,13.577639751552796,13.304347826086955,11.745341614906833,13.633540372670808,12.142857142857142,13.614906832298136,12.254658385093167,13.763975155279503,10.273291925465838,13.900621118012422,8.397515527950311,12.869565217391305,4.173913043478261,4.478260869565218,4.316770186335404,4.136645962732919,4.086956521739131,3.459627329192547,4.068322981366459,4.869565217391305,4.372670807453416,3.7763975155279503,4.068322981366459,11.919254658385093,14.316770186335404,6.3354037267080745,13.70807453416149,15.055900621118012,16.18633540372671,13.279503105590065,13.186335403726709,9.091836734693878,11.183673469387756,14.20408163265306,11.806122448979592,13.60204081632653,9.887755102040815,8.959183673469388,10.653061224489797,5.1020408163265305,7.683673469387755,12.887755102040815,9.29591836734694,11.540816326530612,13.46938775510204,10.714285714285714,12.255102040816327,13.653061224489797,12.591836734693878,12.0,13.0,12.408163265306122,11.428571428571429,13.76530612244898,7.459183673469388,13.93877551020408,15.06122448979592,16.163265306122447,14.03061224489796,13.785714285714286,12.86734693877551,9.285714285714286,11.693877551020408,14.56122448979592,14.806122448979592,12.76530612244898,13.33673469387755,7.816326530612245,11.775510204081632,9.76530612244898,11.887755102040815,1.7857142857142858,2.2857142857142856,2.2551020408163267,2.224489795918368,2.4489795918367347,2.795918367346939,1.969387755102041,2.204081632653061,1.673469387755102,1.6938775510204085,1.8673469387755104,14.06122448979592,13.091836734693878,7.86734693877551,11.122448979591836,11.5,12.142857142857142,11.13265306122449,12.744897959183673,10,6
332,3609990,2021-10-02T14:00:00.000Z,5,10,2021,3,8191,Burnley,0,L,9850,Norwich City,0,W,4.479591836734694,6.683673469387755,8.612244897959183,7.091836734693878,10.877551020408164,5.112244897959184,10.63265306122449,5.153061224489796,4.683673469387755,9.724489795918368,12.23469387755102,7.551020408163265,10.714285714285714,10.683673469387756,10.846938775510203,14.36734693877551,14.43877551020408,12.571428571428571,13.826530612244898,9.39795918367347,12.173469387755102,14.173469387755102,8.10204081632653,10.479591836734691,6.826530612244898,15.10204081632653,14.63265306122449,12.051020408163266,11.79591836734694,12.285714285714286,14.86734693877551,13.479591836734691,12.581632653061224,12.377551020408164,12.806122448979592,14.520408163265309,8.122448979591837,12.091836734693878,5.275510204081633,8.989795918367347,6.346938775510204,5.255102040816326,6.030612244897959,2.357142857142857,6.285714285714286,3.86734693877551,5.520408163265306,4.979591836734694,5.377551020408164,5.295918367346939,4.755102040816326,11.571428571428571,14.275510204081632,3.479591836734694,9.622448979591836,12.653061224489797,12.53061224489796,11.806122448979592,11.408163265306122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6
333,3609993,2021-10-02T14:00:00.000Z,5,10,2021,3,8463,Leeds United,1,W,9817,Watford,0,L,5.28,7.266666666666667,8.386666666666667,5.973333333333334,12.12,6.1066666666666665,10.093333333333334,6.0,4.84,6.573333333333333,11.88,6.84,7.266666666666667,12.573333333333334,12.773333333333332,14.133333333333333,14.8,12.28,11.306666666666668,11.106666666666667,11.76,12.906666666666666,8.053333333333333,10.32,8.973333333333333,13.346666666666666,13.253333333333334,12.413333333333334,14.2,12.173333333333334,13.88,14.24,12.786666666666669,14.026666666666667,10.373333333333331,11.466666666666669,8.333333333333334,12.586666666666666,8.08,9.933333333333334,7.586666666666667,6.506666666666667,5.866666666666666,4.92,5.706666666666667,5.693333333333333,6.786666666666667,6.92,6.013333333333334,5.026666666666666,5.96,12.52,12.88,5.666666666666667,12.133333333333333,11.826666666666666,14.16,11.72,13.36,9.0,12.0,14.0,13.0,13.0,9.0,9.0,10.0,5.0,6.0,12.0,14.0,8.0,14.0,14.0,12.0,16.0,14.0,10.0,7.0,9.0,12.0,14.0,8.0,10.0,10.0,10.0,18.0,15.0,12.0,7.0,13.0,18.0,13.0,13.0,8.0,12.0,12.0,5.0,10.0,1.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,1.0,1.0,3.0,12.0,16.0,8.0,8.0,11.0,7.0,8.0,9.0,10,6
334,3609991,2021-10-02T14:00:00.000Z,5,10,2021,3,8455,Chelsea,3,W,8466,Southampton,1,L,6.848837209302325,9.16279069767442,11.476744186046512,7.872093023255814,14.011627906976743,8.116279069767442,12.616279069767442,7.895348837209302,7.058139534883721,12.267441860465116,13.593023255813954,9.965116279069768,12.790697674418604,13.953488372093023,13.732558139534884,14.953488372093023,13.69767441860465,16.5,14.093023255813954,12.36046511627907,15.453488372093023,14.627906976744184,10.406976744186046,13.569767441860463,10.30232558139535,15.093023255813954,14.86046511627907,12.918604651162791,12.55813953488372,14.94186046511628,12.918604651162791,14.16279069767442,12.744186046511627,13.883720930232558,14.232558139534884,14.174418604651162,8.116279069767442,13.383720930232558,8.44186046511628,12.174418604651162,4.732558139534884,3.744186046511628,3.5232558139534884,3.5232558139534884,2.6511627906976742,3.4651162790697674,2.8255813953488373,3.872093023255814,3.197674418604651,2.511627906976744,3.116279069767442,13.209302325581396,14.94186046511628,6.151162790697675,13.94186046511628,12.523255813953488,16.709302325581394,15.069767441860463,15.22093023255814,10.927835051546392,12.350515463917526,11.484536082474229,9.77319587628866,12.515463917525771,10.649484536082474,10.45360824742268,9.237113402061857,7.082474226804123,10.608247422680412,12.381443298969073,9.082474226804123,12.77319587628866,13.123711340206183,12.154639175257731,13.494845360824742,13.1340206185567,12.649484536082474,12.608247422680412,12.463917525773196,12.804123711340209,14.56701030927835,10.257731958762887,12.123711340206183,11.041237113402062,15.123711340206183,16.051546391752577,13.608247422680412,13.185567010309278,12.8659793814433,9.494845360824742,16.762886597938145,13.31958762886598,16.989690721649485,12.54639175257732,14.278350515463918,7.835051546391752,11.1340206185567,6.989690721649485,12.639175257731958,2.402061855670103,2.0309278350515463,1.8350515463917525,2.5876288659793816,1.422680412371134,1.7938144329896908,2.4329896907216493,2.391752577319588,2.6907216494845363,2.0721649484536084,1.731958762886598,11.030927835051546,12.31958762886598,5.237113402061856,14.474226804123711,12.70103092783505,14.11340206185567,12.463917525773196,13.061855670103093,6,10
335,3609989,2021-10-02T16:30:00.000Z,5,10,2021,3,10204,Brighton & Hove Albion,0,L,9825,Arsenal,0,W,9.3954802259887,10.412429378531073,9.926553672316384,9.129943502824858,13.23728813559322,8.288135593220339,9.71186440677966,7.519774011299435,7.090395480225989,10.146892655367232,13.785310734463277,8.853107344632768,10.706214689265536,14.01129943502825,13.07909604519774,13.649717514124294,14.47457627118644,13.875706214689265,13.898305084745765,12.84180790960452,13.435028248587573,14.28813559322034,10.830508474576272,11.932203389830509,11.333333333333334,13.813559322033898,13.94915254237288,11.751412429378531,12.02824858757062,11.47457627118644,12.333333333333334,13.378531073446329,12.28813559322034,14.005649717514125,12.491525423728811,14.056497175141242,8.158192090395481,13.225988700564972,8.31638418079096,12.40677966101695,3.983050847457627,4.016949152542373,3.6045197740112993,3.6045197740112993,3.830508474576271,3.9661016949152543,3.593220338983051,2.8983050847457625,3.6045197740112993,3.3559322033898304,3.768361581920904,14.141242937853107,12.98870056497175,4.836158192090395,13.3954802259887,12.220338983050848,14.926553672316384,12.468926553672317,12.67231638418079,7.262569832402234,9.664804469273744,11.368715083798882,8.033519553072626,13.776536312849162,7.810055865921788,10.927374301675975,8.972067039106145,6.888268156424581,10.430167597765363,13.793296089385477,7.480446927374301,10.575418994413408,13.810055865921788,12.11731843575419,15.05586592178771,13.497206703910615,14.05586592178771,13.201117318435754,14.134078212290502,14.41899441340782,14.575418994413408,12.541899441340782,10.960893854748605,12.58100558659218,15.670391061452516,13.810055865921788,13.22905027932961,14.636871508379889,13.35195530726257,12.58659217877095,12.748603351955309,13.05586592178771,14.620111731843576,13.139664804469271,13.245810055865922,8.71508379888268,13.044692737430168,7.988826815642458,13.71508379888268,3.743016759776536,3.810055865921788,4.251396648044692,3.474860335195531,3.6927374301675977,4.301675977653631,4.217877094972067,4.29608938547486,3.435754189944134,3.368715083798883,4.754189944134078,14.363128491620111,14.346368715083798,6.653631284916201,13.05586592178771,13.94972067039106,15.273743016759775,11.916201117318437,12.70391061452514,6,6
338,3609996,2021-10-03T13:00:00.000Z,6,10,2021,3,8586,Tottenham Hotspur,2,W,10252,Aston Villa,1,L,8.801204819277109,10.60843373493976,11.174698795180722,11.58433734939759,12.867469879518072,9.686746987951809,11.86144578313253,10.03012048192771,6.421686746987952,10.50602409638554,13.367469879518072,10.33132530120482,12.927710843373497,13.783132530120485,13.481927710843374,15.018072289156626,13.89156626506024,13.698795180722891,13.542168674698797,12.849397590361448,14.319277108433734,16.042168674698797,9.487951807228916,13.19277108433735,12.25301204819277,15.228915662650602,16.216867469879517,12.560240963855422,12.602409638554215,12.74698795180723,12.144578313253012,15.77710843373494,13.759036144578314,15.728915662650602,13.963855421686748,14.819277108433734,7.945783132530121,13.325301204819278,8.150602409638553,10.885542168674698,3.246987951807229,3.3674698795180724,3.72289156626506,3.156626506024097,4.096385542168675,3.6506024096385534,3.4819277108433737,3.409638554216868,3.27710843373494,3.421686746987952,2.963855421686747,13.481927710843374,15.704819277108436,8.066265060240964,12.843373493975903,14.397590361445785,16.55421686746988,11.903614457831326,13.94578313253012,6.907216494845361,8.845360824742269,11.768041237113405,9.860824742268042,12.572164948453608,6.587628865979381,11.577319587628866,9.15979381443299,7.77319587628866,9.391752577319588,13.34020618556701,7.494845360824742,11.1340206185567,13.350515463917526,12.036082474226804,13.38659793814433,13.757731958762887,12.963917525773196,12.097938144329897,12.077319587628866,11.608247422680412,14.541237113402062,11.75257731958763,11.257731958762887,12.309278350515465,14.639175257731958,15.31958762886598,13.515463917525771,14.288659793814434,12.871134020618555,12.3659793814433,14.268041237113405,13.314432989690722,14.762886597938143,13.561855670103093,12.79896907216495,10.144329896907216,12.463917525773196,7.61340206185567,10.015463917525771,3.216494845360825,4.139175257731959,3.536082474226804,3.252577319587629,4.474226804123711,3.752577319587629,4.077319587628866,4.520618556701031,3.927835051546392,3.1907216494845363,3.2989690721649483,12.29896907216495,13.34020618556701,4.912371134020619,12.77319587628866,13.0,14.38659793814433,12.02061855670103,13.443298969072163,6,4
337,3609992,2021-10-03T13:00:00.000Z,6,10,2021,3,9826,Crystal Palace,2,L,8197,Leicester City,2,W,6.657754010695188,8.748663101604278,11.04812834224599,8.320855614973262,12.267379679144383,8.058823529411764,10.470588235294118,8.545454545454545,6.609625668449198,10.245989304812834,12.224598930481283,8.893048128342246,11.315508021390375,12.545454545454543,12.406417112299463,13.331550802139038,13.310160427807489,13.240641711229946,13.13903743315508,11.433155080213904,12.705882352941176,14.93048128342246,9.941176470588236,10.647058823529411,10.679144385026738,13.385026737967914,13.844919786096256,13.29946524064171,13.058823529411764,13.315508021390375,13.11229946524064,14.732620320855617,13.229946524064172,14.433155080213904,13.3475935828877,13.379679144385026,8.090909090909092,12.716577540106952,6.652406417112299,10.090909090909092,3.732620320855615,3.86096256684492,3.0962566844919786,2.839572192513369,3.72192513368984,3.4705882352941178,3.716577540106952,3.844919786096257,3.3475935828877006,3.8181818181818175,3.411764705882353,12.475935828877006,14.352941176470589,5.941176470588236,12.422459893048128,12.855614973262032,14.016042780748664,11.02673796791444,11.454545454545457,8.597701149425287,12.60919540229885,13.689655172413794,12.402298850574711,13.919540229885058,8.64367816091954,9.482758620689657,11.517241379310343,7.390804597701149,8.172413793103448,13.735632183908049,10.28735632183908,10.264367816091951,15.091954022988508,11.942528735632184,13.137931034482758,11.494252873563218,13.35632183908046,11.666666666666666,13.344827586206897,13.057471264367816,14.137931034482758,13.160919540229886,9.839080459770114,13.71264367816092,13.977011494252874,14.149425287356324,14.586206896551724,13.862068965517242,12.96551724137931,10.57471264367816,14.333333333333334,14.06896551724138,14.172413793103448,11.60919540229885,12.42528735632184,9.137931034482758,12.218390804597702,7.494252873563219,13.091954022988508,1.1724137931034482,2.67816091954023,2.5632183908045976,1.5517241379310345,2.1724137931034484,1.528735632183908,1.8735632183908049,2.160919540229885,2.022988505747126,1.735632183908046,2.103448275862069,13.160919540229886,13.804597701149426,6.908045977011494,13.873563218390805,12.988505747126435,14.517241379310343,12.35632183908046,12.74712643678161,6,6
